16	130	16	130	8	97	8	65	8	97	16	98	16	130	16	98	16	130	8	97	16	130	8	97	16	130	16	130	16	98	16	130	16	130	16	130	8	97	16	130	16	98	16	130	16	130	16	98	16	130	16	130	16	98	16	98	24	163	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	162	16	130	16	162	16	130	16	130	16	162	16	162	16	162	24	195	16	130	16	162	16	162	24	163	16	130	16	162	16	130	16	162	24	163	16	162	16	130	16	162	24	163	24	163	24	163	16	130	16	130	16	162	16	130	16	130	16	130	16	130	16	130	24	195	24	195	24	227	32	228	33	4	41	37	49	102	49	134	
57	199	65	232	66	8	66	40	74	41	74	73	74	73	74	105	74	105	74	73	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	74	105	74	105	74	73	82	106	82	106	74	105	82	106	74	73	74	73	74	73	74	73	74	73	74	73	66	40	74	41	74	41	66	8	66	40	66	40	66	8	66	40	66	40	66	40	66	8	66	8	57	231	66	8	66	8	66	8	65	232	65	232	65	232	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	199	57	199	57	199	49	166	57	199	57	167	57	199	57	167	49	166	49	166	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	134	49	102	49	102	49	102	49	102	49	134	
16	130	16	130	16	130	16	130	16	130	8	97	16	98	16	130	8	65	8	97	16	98	16	98	16	98	8	97	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	98	16	130	16	130	16	98	8	65	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	162	16	130	16	162	16	130	16	130	16	130	16	162	16	130	16	130	16	162	16	162	24	163	24	163	24	163	24	195	16	162	16	162	24	163	24	163	24	163	24	163	24	163	24	163	24	163	16	130	16	130	16	130	16	162	16	130	8	97	16	130	16	130	16	162	24	195	24	227	32	228	33	36	41	37	49	102	57	167	
57	199	57	231	66	8	66	40	66	40	74	41	74	105	74	105	74	105	74	105	74	105	82	106	82	138	82	138	82	106	82	106	82	106	82	138	82	106	82	106	74	73	82	106	82	106	74	73	82	106	82	106	74	73	74	105	74	73	74	73	74	73	66	40	74	73	74	41	74	41	74	41	74	41	66	8	66	40	66	40	66	8	66	8	66	8	66	8	66	8	57	231	66	8	57	231	65	232	65	232	65	232	66	8	65	232	65	232	57	199	57	199	57	199	57	199	57	199	49	166	57	199	57	167	57	167	57	167	49	134	49	166	49	134	49	134	49	166	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	102	49	102	49	102	49	102	
16	98	16	130	16	130	16	130	16	130	8	97	8	97	8	65	16	130	16	98	16	98	16	98	16	98	16	98	16	130	16	130	16	98	8	97	16	130	16	98	16	98	16	130	16	98	16	130	16	130	16	98	16	130	16	98	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	162	16	162	16	162	16	130	16	162	16	162	16	162	16	162	16	130	16	130	16	130	16	130	16	130	16	98	16	98	16	130	16	162	24	195	24	227	33	4	33	36	41	69	41	101	49	134	
57	199	66	8	74	41	74	41	74	73	74	73	74	73	74	105	74	105	74	105	74	105	82	106	82	138	82	106	82	138	82	138	82	138	82	138	82	106	82	106	82	106	82	106	82	106	74	73	82	106	82	106	74	73	74	105	74	105	74	73	74	73	74	73	66	40	74	73	74	41	74	41	74	41	74	41	66	8	66	40	66	40	66	40	66	8	66	8	57	231	66	8	66	8	66	8	57	231	65	232	57	231	65	232	57	231	57	199	57	231	57	199	57	231	57	199	57	199	49	166	57	199	57	167	57	167	57	167	57	167	49	134	49	166	49	134	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	102	49	102	49	134	49	102	49	102	
16	98	16	98	16	98	16	98	16	130	16	130	16	130	8	97	8	65	8	97	8	65	8	65	16	98	16	130	16	130	16	130	16	130	24	195	16	130	16	130	8	97	16	98	8	97	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	162	16	130	16	162	16	162	16	162	16	130	16	162	16	130	16	130	16	162	16	162	16	162	24	163	24	163	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	24	163	32	228	33	4	33	4	41	69	41	101	49	134	
57	167	65	232	66	8	74	41	74	73	74	73	74	105	74	105	74	105	74	105	82	106	74	73	82	106	82	106	82	138	74	105	82	106	82	106	74	73	82	106	82	138	82	106	74	73	74	105	74	105	74	73	74	105	74	105	74	73	74	73	74	73	74	73	74	73	74	73	74	73	66	40	74	41	74	41	74	41	74	41	66	8	66	8	65	232	66	8	66	8	66	8	66	8	66	8	66	8	65	232	57	231	65	232	66	8	57	231	57	231	57	199	57	199	57	199	57	199	49	166	57	167	57	167	57	167	57	167	49	134	49	166	49	134	49	166	49	134	49	134	49	134	41	101	49	134	49	102	49	102	49	102	49	102	49	102	49	102	49	102	
16	130	16	98	16	98	16	98	16	130	16	98	16	98	16	130	16	98	16	98	16	98	16	98	16	98	16	130	16	130	16	130	16	98	16	130	16	130	16	130	8	97	16	130	16	98	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	98	24	163	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	162	16	162	16	162	16	130	16	162	16	130	16	162	16	162	16	130	16	162	16	162	16	162	24	163	16	130	16	162	16	130	16	130	16	162	16	162	16	130	16	130	8	97	16	130	16	162	16	162	24	163	32	228	32	228	33	4	41	37	49	102	49	134	
57	199	57	231	66	8	66	40	74	73	74	73	74	105	74	105	74	105	82	106	82	106	74	73	82	106	82	106	82	106	82	106	82	106	82	138	82	106	82	138	82	138	82	106	82	106	82	106	82	106	74	73	74	105	74	73	74	73	74	73	74	73	74	73	66	40	74	73	74	73	66	40	74	41	74	41	74	41	74	41	66	8	66	40	66	8	66	40	66	8	66	8	66	8	66	8	57	231	65	232	65	232	65	232	65	232	65	232	57	199	57	231	57	231	57	199	57	199	57	199	57	199	49	166	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	134	49	102	49	102	49	102	49	102	49	102	
16	130	16	98	16	98	8	97	16	130	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	130	16	98	16	98	16	98	16	130	16	130	8	97	16	130	16	98	16	130	16	98	16	130	16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	162	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	162	24	195	24	195	33	4	33	4	33	36	41	101	49	134	
57	199	65	232	66	8	66	40	74	73	74	73	74	73	74	105	74	105	74	73	82	106	82	106	74	73	74	105	74	73	74	105	82	106	82	170	82	106	82	106	82	138	82	138	74	105	82	106	82	106	82	106	82	106	82	106	74	73	74	105	74	73	74	73	74	41	74	41	74	73	74	41	74	41	66	8	66	8	66	40	66	40	66	40	66	8	66	8	66	8	66	8	66	8	66	8	57	231	57	231	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	199	57	199	49	166	57	167	57	199	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	134	49	134	49	102	49	102	49	102	49	102	49	102	
16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	98	16	130	8	97	16	98	16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	98	16	98	16	98	16	98	16	130	16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	130	16	130	16	130	16	162	16	162	24	163	16	130	16	162	16	162	16	162	16	162	16	130	16	130	8	97	16	98	16	130	16	162	24	163	24	195	32	228	33	4	33	4	41	37	49	102	49	134	
57	199	57	231	66	40	66	40	74	41	74	73	74	73	74	105	82	106	74	105	82	106	82	106	82	106	82	138	74	105	82	106	82	138	82	138	82	106	82	138	82	106	82	138	74	105	82	106	82	106	82	106	82	106	82	106	82	106	82	106	74	73	74	73	74	73	74	73	66	40	74	41	66	40	74	41	66	8	66	8	66	40	66	8	57	231	66	8	65	232	66	8	65	232	66	8	66	8	65	232	65	232	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	231	57	199	49	166	57	199	57	167	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	134	49	102	49	102	49	102	49	102	49	102	41	69	
57	199	66	8	74	41	74	41	74	73	74	73	74	73	74	105	74	105	74	105	74	105	82	106	82	138	82	106	82	138	82	138	82	138	82	138	82	106	82	106	82	106	82	106	82	106	74	73	82	106	82	106	74	73	74	105	74	105	74	73	74	73	74	73	66	40	74	73	74	41	74	41	74	41	74	41	66	8	66	40	66	40	66	40	66	8	66	8	57	231	66	8	66	8	66	8	57	231	65	232	57	231	65	232	57	231	57	199	57	231	57	199	57	231	57	199	57	199	49	166	57	199	57	167	57	167	57	167	57	167	49	134	49	166	49	134	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	102	49	102	49	134	49	102	49	102	
16	98	16	98	16	98	16	98	16	130	16	130	16	130	8	97	8	65	8	97	8	65	8	65	16	98	16	130	16	130	16	130	16	130	24	195	16	130	16	130	8	97	16	98	8	97	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	162	16	130	16	162	16	162	16	162	16	130	16	162	16	130	16	130	16	162	16	162	16	162	24	163	24	163	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	24	163	32	228	33	4	33	4	41	69	41	101	49	134	
57	167	65	232	66	8	74	41	74	73	74	73	74	105	74	105	74	105	74	105	82	106	74	73	82	106	82	106	82	138	74	105	82	106	82	106	74	73	82	106	82	138	82	106	74	73	74	105	74	105	74	73	74	105	74	105	74	73	74	73	74	73	74	73	74	73	74	73	74	73	66	40	74	41	74	41	74	41	74	41	66	8	66	8	65	232	66	8	66	8	66	8	66	8	66	8	66	8	65	232	57	231	65	232	66	8	57	231	57	231	57	199	57	199	57	199	57	199	49	166	57	167	57	167	57	167	57	167	49	134	49	166	49	134	49	166	49	134	49	134	49	134	41	101	49	134	49	102	49	102	49	102	49	102	49	102	49	102	49	102	
16	130	16	98	16	98	16	98	16	130	16	98	16	98	16	130	16	98	16	98	16	98	16	98	16	98	16	130	16	130	16	130	16	98	16	130	16	130	16	130	8	97	16	130	16	98	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	98	24	163	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	162	16	162	16	162	16	130	16	162	16	130	16	162	16	162	16	130	16	162	16	162	16	162	24	163	16	130	16	162	16	130	16	130	16	162	16	162	16	130	16	130	8	97	16	130	16	162	16	162	24	163	32	228	32	228	33	4	41	37	49	102	49	134	
57	199	57	231	66	8	66	40	74	73	74	73	74	105	74	105	74	105	82	106	82	106	74	73	82	106	82	106	82	106	82	106	82	106	82	138	82	106	82	138	82	138	82	106	82	106	82	106	82	106	74	73	74	105	74	73	74	73	74	73	74	73	74	73	66	40	74	73	74	73	66	40	74	41	74	41	74	41	74	41	66	8	66	40	66	8	66	40	66	8	66	8	66	8	66	8	57	231	65	232	65	232	65	232	65	232	65	232	57	199	57	231	57	231	57	199	57	199	57	199	57	199	49	166	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	134	49	102	49	102	49	102	49	102	49	102	
16	130	16	98	16	98	8	97	16	130	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	130	16	98	16	98	16	98	16	130	16	130	8	97	16	130	16	98	16	130	16	98	16	130	16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	162	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	162	24	195	24	195	33	4	33	4	33	36	41	101	49	134	
57	199	65	232	66	8	66	40	74	73	74	73	74	73	74	105	74	105	74	73	82	106	82	106	74	73	74	105	74	73	74	105	82	106	82	170	82	106	82	106	82	138	82	138	74	105	82	106	82	106	82	106	82	106	82	106	74	73	74	105	74	73	74	73	74	41	74	41	74	73	74	41	74	41	66	8	66	8	66	40	66	40	66	40	66	8	66	8	66	8	66	8	66	8	66	8	57	231	57	231	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	199	57	199	49	166	57	167	57	199	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	134	49	134	49	102	49	102	49	102	49	102	49	102	
16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	98	16	130	8	97	16	98	16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	98	16	98	16	98	16	98	16	130	16	98	16	130	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	130	16	130	16	130	16	162	16	162	24	163	16	130	16	162	16	162	16	162	16	162	16	130	16	130	8	97	16	98	16	130	16	162	24	163	24	195	32	228	33	4	33	4	41	37	49	102	49	134	
57	199	57	231	66	40	66	40	74	41	74	73	74	73	74	105	82	106	74	105	82	106	82	106	82	106	82	138	74	105	82	106	82	138	82	138	82	106	82	138	82	106	82	138	74	105	82	106	82	106	82	106	82	106	82	106	82	106	82	106	74	73	74	73	74	73	74	73	66	40	74	41	66	40	74	41	66	8	66	8	66	40	66	8	57	231	66	8	65	232	66	8	65	232	66	8	66	8	65	232	65	232	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	231	57	199	49	166	57	199	57	167	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	134	49	102	49	102	49	102	49	102	49	102	41	69	
16	162	16	130	16	130	8	97	16	98	16	98	16	130	16	130	8	97	16	98	16	98	16	130	16	98	16	98	16	98	16	98	16	130	16	130	8	65	8	97	16	130	8	97	16	130	16	130	16	98	16	130	16	98	16	98	16	98	16	130	16	130	16	130	16	130	16	162	16	162	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	16	162	16	162	24	163	16	130	16	130	16	162	16	130	16	130	16	130	16	130	8	97	16	98	16	130	24	163	24	195	24	195	32	228	33	4	33	4	41	69	49	134	49	134	
57	199	57	231	66	40	74	41	74	73	74	73	74	73	74	73	74	105	74	105	74	105	82	106	82	106	82	106	82	138	82	138	82	138	82	138	82	138	82	138	82	138	74	105	82	138	74	105	82	106	74	105	82	106	82	106	82	106	82	106	82	106	74	73	74	73	74	73	66	40	74	41	74	41	74	41	74	41	74	41	66	8	74	41	66	8	66	8	65	232	66	8	66	8	66	8	65	232	65	232	57	231	65	232	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	199	49	166	57	199	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	134	49	102	49	102	49	102	49	102	49	102	41	69	41	101	
16	130	16	98	16	130	16	98	16	130	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	98	8	65	16	98	16	98	16	98	16	130	16	98	16	130	8	97	16	130	16	98	16	130	8	97	16	98	16	130	16	98	16	98	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	98	16	98	16	162	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	162	16	130	16	130	16	130	16	162	16	162	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	162	24	195	24	227	33	4	33	36	41	37	49	102	57	167	
57	199	57	231	66	8	66	40	74	41	74	41	74	73	74	73	74	105	74	105	74	73	74	105	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	74	105	82	138	82	106	82	106	82	106	82	106	74	73	74	105	82	106	82	106	82	106	74	73	74	41	74	73	66	40	74	41	74	41	66	8	74	41	66	40	66	40	66	8	66	8	66	8	57	231	66	8	66	8	65	232	66	8	65	232	65	232	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	199	57	199	49	166	57	199	57	167	57	167	57	167	49	134	49	134	49	134	49	166	49	134	49	134	49	134	41	101	49	134	49	102	49	134	49	102	49	102	41	69	41	101	
16	130	8	97	16	98	16	98	16	98	16	98	8	65	16	98	16	98	8	97	16	98	16	98	16	98	16	98	16	98	8	97	8	33	16	130	16	98	16	130	16	98	16	98	16	130	16	98	16	130	16	98	16	130	16	98	16	130	16	130	16	98	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	162	16	162	16	162	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	162	16	130	16	130	8	97	16	98	16	130	16	130	16	162	24	227	24	227	33	4	33	36	41	37	49	102	49	134	
57	199	65	232	66	8	66	40	74	41	74	73	74	73	74	105	74	105	74	105	74	105	82	106	82	138	82	106	82	106	82	138	74	105	82	138	82	138	82	138	74	105	82	106	82	106	82	106	82	138	82	106	74	105	74	105	82	106	74	105	74	105	74	73	74	73	74	73	74	41	74	73	74	41	74	41	74	41	74	41	74	41	66	8	66	40	66	8	66	8	66	8	66	8	66	8	57	231	57	231	57	231	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	199	57	199	49	166	57	167	57	167	57	167	49	134	49	166	49	134	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	102	49	102	41	69	41	101	
16	98	16	98	16	98	16	98	16	98	8	97	16	98	16	98	16	98	16	98	8	97	8	97	16	130	16	130	8	97	16	130	16	130	16	130	16	98	16	130	16	130	16	130	16	130	8	97	16	130	8	97	16	98	16	98	16	130	16	98	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	8	97	16	130	16	98	16	130	16	130	16	130	16	162	24	195	24	195	33	4	33	4	41	69	41	101	49	134	
57	199	66	8	66	8	66	40	74	41	74	73	74	105	82	106	74	73	82	106	82	106	82	106	82	138	82	138	82	106	74	105	82	138	82	138	82	138	82	138	82	138	82	106	82	138	82	138	82	138	82	138	82	138	82	106	74	73	74	105	74	73	74	73	74	41	74	73	74	73	74	73	74	73	66	40	74	41	74	41	74	41	74	41	66	8	66	8	66	8	66	8	66	8	66	8	66	8	57	231	57	199	57	231	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	199	57	167	57	167	57	167	57	167	49	134	49	166	49	134	49	134	49	134	49	134	49	134	49	134	49	134	49	134	49	102	49	102	49	102	41	69	41	101	49	102	
16	130	16	98	16	130	16	98	16	130	16	130	16	98	16	130	16	98	16	98	16	98	16	98	16	130	16	130	16	130	8	97	16	130	16	98	16	130	16	98	16	98	16	98	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	8	97	16	130	8	97	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	162	16	130	16	130	8	97	8	97	16	98	16	130	24	163	24	195	24	227	32	228	33	4	41	37	49	102	49	134	
57	199	57	199	66	8	66	40	74	73	74	73	74	105	74	105	74	105	82	106	82	106	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	74	105	82	138	82	138	82	106	82	138	82	106	82	106	82	106	74	73	74	105	74	105	74	73	74	73	74	73	74	73	74	73	74	73	74	73	66	40	66	40	66	40	74	41	66	8	66	8	66	8	66	8	66	8	66	8	66	8	65	232	65	232	65	232	66	8	65	232	65	232	57	231	57	231	57	199	57	199	57	199	49	166	57	167	57	167	57	167	57	167	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	102	49	102	49	102	49	102	
16	98	16	98	16	130	16	130	8	97	16	130	16	98	16	98	16	130	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	98	8	65	16	98	16	98	16	98	16	98	16	98	16	130	16	130	16	130	8	97	16	130	16	98	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	8	97	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	98	16	98	16	130	16	130	16	162	24	195	24	227	33	4	33	4	41	69	41	101	49	134	
57	199	65	232	65	232	74	41	74	41	74	41	82	106	82	106	82	106	82	106	82	106	82	106	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	74	105	82	138	82	138	82	138	74	105	82	106	82	106	82	106	82	106	74	73	74	41	74	73	74	73	74	73	74	41	74	73	66	40	74	73	66	8	66	8	66	8	66	8	66	8	66	8	66	8	66	8	57	231	65	232	66	8	65	232	66	8	65	232	57	231	57	199	57	199	57	199	57	199	57	199	49	166	57	167	57	167	57	167	49	134	49	166	49	166	49	134	49	134	49	134	49	134	41	101	49	134	49	102	49	102	49	134	49	102	49	102	41	69	49	102	
8	65	8	65	8	97	8	97	8	97	8	97	16	98	16	98	16	98	8	65	8	97	16	98	16	98	16	98	16	98	16	130	8	97	16	98	16	98	16	98	16	98	16	130	16	98	16	130	16	130	16	130	16	98	16	130	16	130	16	130	8	65	16	130	16	98	16	98	16	130	16	130	16	130	16	98	16	130	16	98	16	130	16	130	8	97	16	130	8	97	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	130	16	130	16	130	16	130	8	97	16	98	16	98	16	130	16	130	16	162	24	195	24	227	32	228	33	4	41	69	41	101	57	167	
57	199	65	232	66	8	66	40	74	41	74	73	74	73	74	105	82	106	82	106	82	106	82	138	82	106	82	138	82	138	82	138	82	170	82	138	82	138	82	138	82	138	82	138	74	105	82	170	82	138	82	138	74	105	82	106	82	106	82	106	74	73	74	105	74	73	66	40	74	73	74	73	74	73	66	40	74	73	74	41	74	41	74	41	74	41	74	41	66	8	66	8	66	8	66	8	57	231	66	8	65	232	65	232	65	232	65	232	57	199	57	199	57	199	57	199	57	167	57	167	57	167	57	167	57	167	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	102	49	102	49	134	49	102	49	102	49	102	49	102	49	102	
16	98	8	65	8	97	8	97	16	98	16	98	16	98	16	98	24	163	8	65	16	130	16	130	8	97	16	98	16	130	8	65	8	97	8	97	16	98	16	98	16	98	16	98	16	130	16	98	16	130	16	130	16	130	8	97	16	130	16	130	16	98	16	130	16	98	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	162	16	162	16	130	16	130	16	130	16	130	16	162	16	130	16	130	16	130	16	162	16	130	16	162	16	130	16	98	16	98	16	98	16	130	16	130	24	163	24	195	24	227	32	228	33	4	41	69	49	134	49	134	
57	199	57	231	66	8	66	40	74	73	74	73	74	73	74	105	74	105	82	106	82	138	82	138	82	138	82	138	82	138	82	170	82	170	82	138	82	170	82	138	82	170	90	171	82	106	82	138	82	138	82	138	82	138	74	105	82	106	74	105	74	73	74	73	74	73	74	73	74	73	74	73	74	73	74	73	74	73	66	40	66	40	74	41	66	8	66	40	66	40	66	8	57	231	66	8	66	8	65	232	65	232	65	232	57	199	57	231	57	231	57	199	57	199	57	199	57	199	57	199	49	166	57	167	57	167	57	167	57	167	49	134	49	166	49	134	49	134	49	134	49	134	49	134	41	101	49	134	41	101	49	102	49	102	49	102	49	102	49	102	
16	98	16	98	16	98	16	98	16	98	16	130	8	65	8	97	8	97	16	98	16	130	16	98	16	98	16	98	16	130	16	98	16	98	16	98	16	98	16	98	16	130	16	130	16	98	16	98	16	130	16	98	16	98	16	98	16	98	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	162	16	162	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	162	8	97	16	130	16	130	16	98	16	130	16	162	24	163	24	195	32	228	33	4	33	4	41	69	41	101	57	167	
57	199	65	232	74	41	74	73	74	73	74	73	74	73	74	105	82	106	82	138	82	106	82	138	82	138	82	138	82	170	82	170	82	138	82	138	82	170	82	170	82	138	82	138	82	138	82	138	82	138	74	105	82	106	82	138	82	106	82	106	82	106	82	106	82	106	74	73	74	105	74	73	74	73	74	73	66	40	66	40	66	40	74	41	74	41	66	8	66	40	66	8	66	8	66	8	66	8	66	8	57	231	57	231	57	199	57	231	57	231	57	231	57	199	57	199	57	199	57	199	49	166	57	167	57	167	57	167	57	167	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	49	134	49	102	49	102	49	134	49	102	41	69	41	101	
16	98	16	98	16	98	16	98	16	98	16	130	8	97	16	98	16	130	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	130	16	98	16	98	16	98	16	98	16	98	16	98	16	98	16	130	16	130	8	97	16	98	16	130	16	130	8	97	16	130	16	98	16	98	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	8	97	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	16	130	8	97	16	130	16	130	16	130	16	130	24	163	24	195	32	228	33	4	33	4	41	69	49	134	57	167	
57	199	66	8	66	8	66	40	74	41	74	105	74	105	82	106	82	106	82	106	82	106	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	138	82	170	82	138	82	138	74	105	82	106	82	106	82	106	82	106	82	106	82	106	82	106	74	73	74	73	74	73	74	73	74	73	66	40	74	41	66	40	74	41	74	41	66	8	66	8	66	8	66	8	57	231	66	8	65	232	65	232	65	232	65	232	65	232	57	199	57	231	57	231	57	199	57	199	57	199	49	166	57	199	57	199	57	167	57	167	49	134	49	134	49	134	49	134	49	134	49	134	41	101	49	134	49	134	49	134	49	102	49	102	49	102	41	69	41	101	
